plot	region	date	time	who	condition	tx	subplot	txfull	plant	height	n.leaves	n.mines	mined.leaves	yellow.leaves	n.mined.leaves	n.yellow.leaves	n.fruits	mined.leaf.rem	umined.leaf.rem	n.larvae	n.pupae	galls?	small mines?	other.notes
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	B2	39	12	0	NA	"1,2,3,4,5,6,12"	0	7	12			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	B3	36	16	0	NA	"1,2,3,4"	0	4	1			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	B4	20	8	0	NA	"1,2,5"	0	3	0	NA	6	0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	C1	46	14	0	NA	"1,2,3,4,5,9"	0	6	23			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	C2	26	10	0	NA	"1,2,3,4"	0	4	0			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	C3	33	10	0	NA	"1,2,3,4,5,6,7,8"	0	8	6			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	C4	30	7	0	NA	"1,2,3,5"	0	4	1	NA	4	0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	D1	27	11	0	NA	"1,2,3"	0	3	0			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	D2	35	10	0	NA	"1,2,3,6,8"	0	5	6			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	D3	37	5	1	4	"1,2,5"	1	3	7	1	1	0	0		1	
41	B	16-Aug	13:07	AK & PTH	MOCK	tx	41_B	MOCK_tx	D4	42	13	1	6	"1,2,3,6"	1	4	13			0	0		1	
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	A1	40	11	0	NA	"1,2,3,4,5,6"	0	6	15			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	A2	37	10	0	NA	"1,2,3"	0	3	8			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	A3	32	10	0	NA	"1,2"	0	2	5			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	A4	25	9	0	NA	"1,2"	0	2	0	NA	8	0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	B1	43	14	0	NA	"1,2,3,4"	0	4	16			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	B2	42	5	0	NA	"1,4,5"	0	3	22			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	B3	38	11	0	NA	"1,2,3,4,5"	0	5	9			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	B4	29	8	0	NA	"1,2"	0	2	2	NA	6	0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	C1	38	9	0	NA	"1,2,3,4,5"	0	5	14			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	C2	47	10	0	NA	"1,2,3,4,5,6,8"	0	7	16			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	C3	46	9	0	NA	"1,2,3,4,5"	0	5	16			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	C4	43	8	2	"2,6"	"1,2,3,4,5,6,8"	2	7	15	NA	1	0	0			DAMAGED LEAVES TOO DRY TO SAMPLE
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	D1	39	12	1	2	"1,2,3"	1	3	13			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	D2	36	10	0	NA	"1,2,3"	0	3	6			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	D3	41	8	0	NA	"1,2,3"	0	3	17			0	0			
41	B	16-Aug	13:07	AK & PTH	MOCK	zm	41_A	MOCK_zm	D4	39	11	0	NA	"1,2"	0	2	13	NA	4	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	A1	57	10	0	NA	NA	0	0	7			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	A2	69	11	0	NA	NA	0	0	17			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	A3	58	12	0	NA	"1,2,4"	0	3	15			0	0			FUNGUS-LIKE
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	A4	61	12	0	NA	2	0	1	16	NA	8	0	0			FUNGUS-LIKE
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	B1	62	11	0	NA	1	0	1	22			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	B2	62	10	0	NA	1	0	1	21			0	0			FUNGUS-LIKE
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	B3	58	13	0	NA	"1,2"	0	2	23			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	B4	64	13	1	7	"1,2,7"	1	3	18	1	8	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	C1	42	14	0	NA	NA	0	0	1			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	C2	58	11	0	NA	"1,2"	0	2	23			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	C3	58	11	0	NA	1	0	1	26			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	C4	39	9	0	NA	NA	0	0	0	NA	2	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	D1	54	9	0	NA	NA	0	0	13			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	D2	57	10	0	NA	"1,2"	0	2	22			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	D3	50	15	1	2	"1,2"	1	2	8	1	10	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	tx	42_B	SA_tx	D4	54	14	0	NA	1	0	1	19			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	A1	53	11	0	NA	1	0	1	25			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	A2	45	12	0	NA	1	0	1	8			0	0			STIPPLING
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	A3	53	10	0	NA	1	0	1	7			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	A4	45	11	0	NA	2	0	1	4	NA	7	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	B1	40	9	0	NA	NA	0	0	16			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	B2	40	11	0	NA	1	0	1	6			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	B3	41	11	0	NA	1	0	1	13			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	B4	40	15	1	10	"1,4"	1	2	14	1	5	0	0			SHORT PETIOLES
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	C1	38	12	1	3	1	1	1	7	1	6	0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	C2	30	7	0	NA	NA	0	0	0			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	C3	49	11	0	NA	"1,2"	0	2	15			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	C4	53	9	0	NA	"1,2"	0	2	19			0	0			FUNGUS-LIKE
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	D1	50	9	0	NA	"1,2"	0	2	17			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	D2	50	14	0	NA	"1,2"	0	2	21			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	D3	56	10	0	NA	"1,2"	0	2	23			0	0			
42	B	16-Aug	12:44	AK & PTH	SA	zm	42_A	SA_zm	D4	57	9	0	NA	1	0	1	20	NA	8	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	A1	36	9	0	NA	NA	0	0	5			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	A2	35	11	0	NA	1	0	1	6			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	A3	42	12	0	NA	"1,2"	0	2	18			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	A4	40	11	1	7	1	1	1	8	1	6	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	B1	39	10	0	NA	1	0	1	12			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	B2	38	10	0	NA	1	0	1	13			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	B3	40	10	0	NA	1	0	1	9			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	B4	33	7	0	NA	1	0	1	6	NA	7	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	C1	34	11	0	NA	"1,2,3,5,8,10"	0	6	4			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	C2	39	9	0	NA	1	0	1	8			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	C3	24	7	0	NA	1	0	1	0			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	C4	35	11	0	NA	"1,2"	0	2	5	NA	3	0	0			BEETLE DAMAGE UPPER LEAF
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	D1	39	11	0	NA	"1,2,3"	0	3	18			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	D2	31	7	0	NA	NA	0	0	9			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	D3	39	9	0	NA	1	0	1	11			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	tx	43_B	MOCK_tx	D4	41	12	0	NA	"1,2,3,4,11"	0	5	16	NA	3	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	A1	39	13	0	NA	NA	0	0	7			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	A2	44	12	1	2	"1,4"	1	2	22	1	7	0	0		1	
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	A3	38	11	0	NA	1	0	1	16			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	A4	41	12	0	NA	1	0	1	15			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	B1	25	10	0	NA	1	0	1	0			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	B2	31	7	0	NA	1	0	1	5			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	B3	40	13	0	NA	"5,10"	0	2	15			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	B4	31	10	0	NA	1	0	1	10	NA	1	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	C1	23	8	0	NA	NA	0	0	0			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	C2	23	7	0	NA	"1,2"	0	2	1			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	C3	34	10	0	NA	"1,2"	0	2	8			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	C4	29	9	0	NA	1	0	1	5	NA	4	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	D1	40	10	0	NA	1	0	1	14			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	D2	39	12	1	9	"1,2"	1	2	14	1	9	0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	D3	36	10	1	2	1	1	1	12			0	0			
43	B	16-Aug	11:55	AK & PTH	MOCK	zm	43_A	MOCK_zm	D4	36	10	1	7	1	1	1	7			0	0		1	
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	A1	46	9	3	"1,2,7"	"1,2"	3	2	3	1	3	1	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	A2	55	13	6	"2,3,4,5,6,7"	"1,2,3"	6	3	16			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	A3	45	9	4	"3,4,5,7"	"1,3"	4	2	5			1	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	A4	51	7	3	"2,3,4"	NA	3	0	10			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	B1	49	10	5	"1,2,3,5,8"	"1,2,3,5"	5	4	5	1	2	0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	B2	43	9	3	"1,2,3"	"1,2,3"	3	3	2			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	B3	42	12	4	"5,8,9,11"	"1,2"	4	2	1			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	B4	20	6	4	"1,2,3,4"	1	4	1	0			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	C1	45	8	4	"1,2,4,5"	"1,3"	4	2	0	2	3	0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	C2	44	10	1	2	"1,2,3"	1	3	2			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	C3	53	10	1	4	1	1	1	0			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	C4	56	13	4	"1,2,4,5"	"1,2,3,4"	4	4	15			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	D1	51	12	3	"2,4,10"	"1,2"	3	2	3	3	4	0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	D2	57	11	5	"1,5,6,7,10"	1	5	1	10			2	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	D3	52	9	2	"2,4"	"1,2"	2	2	8			0	0			
44	B	16-Aug	11:49	KC & NA	JA	tx	44_B	JA_tx	D4	55	10	0	NA	"1,2"	0	2	7			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	A1	49	7	6	"2,3,4,5,6,7"	"1,2,3,4"	6	4	3			2	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	A2	57	13	8	"4,5,6,7,8,9,10,13"	"1,2,3,4,5,6,7,8,9,13"	8	10	20	5	4	0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	A3	53	9	8	"1,2,3,4,5,6,7,8"	"1,2,3,4,5,6,7,8"	8	8	3			2	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	A4	52	8	8	"1,2,3,4,5,6,7,8"	"1,2,3,4,5,6,7,8"	8	8	8			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	B1	52	11	10	"1,3,4,5,6,7,8,9,10,11"	"1,2,3,4,5,7,8,9,10"	10	9	14			3	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	B2	58	8	7	"1,2,3,4,5,6,7"	"1,2,3,4,5,6,7"	7	7	24	4	1	0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	B3	55	8	8	"1,2,3,4,5,6,7,8"	"1,2,3,4,5,6,7,8"	8	8	15			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	B4	45	8	7	"1,2,3,4,5,6,7"	"1,2,3,4,5,6,7"	7	7	9			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	C1	57	10	10	"1,2,3,4,5,6,7,8,9,10"	"1,2,3,4,5,6"	10	6	9			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	C2	53	9	7	"1,2,3,4,5,6,7"	"1,2,3,4,5,6,7"	7	7	6	3	1	0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	C3	52	6	6	"1,2,3,4,5,6"	"1,2,3,4,5,6"	6	6	11			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	C4	50	5	5	"1,2,3,4,5"	"1,2"	5	2	13			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	D1	57	9	6	"1,2,3,4,8,9"	"1,2,3,4,8,9"	6	6	20	3	1	0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	D2	54	8	8	"1,2,3,4,5,6,7,8"	"1,3,4,5,6,7"	8	6	13			1	1			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	D3	41	8	7	"1,2,3,4,5,6,7"	"1,2,3,4,5,6,7"	7	7	0			0	0			
44	B	16-Aug	11:49	KC & NA	JA	zm	44_A	JA_zm	D4	48	9	8	"1,2,3,4,5,6,7,9"	"1,2,3,4,5"	8	5	13			1	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	A1	56	10	4	"3,4,7,8"	"1,2,3,5,6"	4	5	11	1	3	2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	A2	61	13	6	"2,3,4,5,9,10"	"1,2,3,9"	6	4	15	2	7	1	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	A3	46	9	4	"2,4,6,7"	1	4	1	1			0	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	A4	59	13	11	"1,2,3,4,5,6,7,8,9,10,11"	"1,2,8"	11	3	6			2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	B1	49	8	7	"1,2,3,4,5,6,8"	1	7	1	9	2	7	2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	B2	52	12	5	"2,3,4,6,8"	NA	5	0	4			2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	B3	52	11	9	"2,3,4,5,6,7,8,9,10"	"1,2,3,4,8,9,6"	9	7	3			1	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	B4	45	7	5	"2,4,5,6,7"	"1,2,4"	5	3	0			2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	C1	45	7	3	"4,5,6"	"1,2,3,4,5,6"	3	6	0	2	3	0	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	C2	52	9	7	"3,4,5,6,7,8,9"	"1,2,3,4,5,6,7,8,9"	7	9	4			4	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	C3	32	8	4	"1,4,5,6"	1	4	1	0			0	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	C4	36	7	5	"2,3,4,5,6"	"1,2"	5	2	0			2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	D1	44	7	5	"2,3,4,5,6"	"1,2,3,4,5"	5	5	0	1	1	2	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	D2	37	10	9	"1,2,3,4,5,6,7,8,10"	"1,2,3,4,5,6,7,9"	9	8	0			1	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	D3	52	11	6	"5,6,7,9,11"	"1,2,3,4,5"	5	5	11			0	0			
45	B	16-Aug	10:56	KC & NA	JA	tx	45_B	JA_tx	D4	55	9	5	"4,5,6,7,9"	"1,2,3,4,8"	5	5	9			1	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	A1	58	7	1	7	"1,2,3,5,6"	1	5	7	1	3	0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	A2	52	11	5	"4,5,6,8,11"	"1,2,3,4,5,8"	5	6	5			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	A3	52	13	5	"3,4,7,10,11"	"1,2,3"	5	3	2			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	A4	35	11	3	"2,6,8"	"1,2"	3	2	0			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	B1	47	8	3	"3,4,5"	"1,2,3,4"	3	4	5	2	1	1	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	B2	43	9	3	"2,4,9"	"1,2"	3	2	0			1	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	B3	52	13	4	"1,2,3,7"	"1,2,3,4,5,6,7,8,9"	4	9	11			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	B4	49	9	1	6	"1,2"	1	2	2			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	C1	41	12	4	"1,2,3,4"	"1,2,3"	4	3	0	3	7	1	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	C2	32	8	5	"1,5,6,7,8"	1	5	1	0			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	C3	46	10	5	"2,3,4,9,10"	"1,2,4,6"	5	4	12			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	C4	33	7	5	"1,2,3,4,5"	"1,2,3"	5	3	0			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	D1	42	9	5	"1,2,3,7,9"	"1,2,3,4,5"	5	5	0	5	3	0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	D2	57	13	11	"1,2,3,4,5,6,7,8,9,10,12"	"1,2,3,4,5,6,7,9,11,12"	11	10	0			1	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	D3	25	9	5	"2,3,4,5,6"	"1,2"	5	2	0			0	0			
45	B	16-Aug	10:56	KC & NA	JA	zm	45_A	JA_zm	D4	54	5	5	"1,2,3,4,5"	"2,4,5"	5	3	0			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	A1	29	9	6	"3,5,6,7,8,9"	"1,2"	6	2	0	2	1	3	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	A2	30	13	2	"2,3"	"1,2,3,5"	2	4	0			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	A3	30	10	5	"4,5,6,7,8"	"1,2"	5	2	0			6	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	A4	37	14	5	"2,3,4,6,8"	"1,2,3,4"	5	4	0			1	1			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	B1	51	17	9	"2,3,4,5,6,7,8,9,11"	"1,2,3"	9	3	9	3	1	1	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	B2	35	10	8	"1,2,3,4,5,6,7,8"	"1,2,3"	8	3	1			2	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	B3	44	9	5	"2,3,4,6,7"	"1,2,3"	5	3	3			3	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	B4	42	9	5	"2,3,4,5,6"	"1,2,3,5,6"	5	5	1			2	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	C1	42	10	6	"3,4,5,6,7,8"	"1,2,3,4,6"	6	5	7	3	1	4	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	C2	39	10	7	"2,3,4,5,6,8,9"	"1,2"	7	2	3			2	0		1	
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	C3	38	11	4	"2,3,4,6"	"1,2,3,4,5"	4	5	5			3	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	C4	32	11	7	"2,3,4,5,6,10,11"	"1,2"	7	2	0			4	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	D1	43	9	5	"4,5,6,7,9"	"1,2,3,4"	5	4	8	2	1	3	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	D2	51	8	4	"3,4,6,7"	"1,2,3"	4	3	9			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	D3	35	17	10	"3,4,5,6,7,8,9,10,11,12"	"1,2,3,4,6,8"	10	6	0			2	0			
46	C	16-Aug	11:04	AK & PTH	JA	tx	46_B	JA_tx	D4	46	10	3	"2,3,4"	"1,8"	3	2	6			3	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	A1	30	9	5	"3,4,6,7,8"	"1,2,3,4"	5	4	0	4	3	2	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	A2	34	8	3	"2,3,4"	1	3	1	4			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	A3	39	11	8	"3,5,6,7,8,9,10,11"	"1,2,3,4,5"	8	5	10			2	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	A4	34	10	4	"2,3,4,5"	"1,2,3"	4	3	1			1	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	B1	42	14	6	"4,8,9,10,12,13"	"1,2,3"	6	3	1	3	4	2	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	B2	33	8	6	"2,3,4,5,6,7"	"1,2,3,4,6"	6	5	0			4	1			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	B3	30	10	6	"1,2,3,4,6,7"	"1,2,3"	6	3	0			2	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	B4	45	14	6	"2,3,4,6,7,9"	"1,2,3"	6	3	9			3	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	C1	38	11	6	"2,3,4,5,6,9"	"1,2,3,4,5"	6	5	3	1	2	3	1			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	C2	24	8	2	"3,4"	"1,2"	2	2	0			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	C3	36	8	1	7	1	1	1	6			1	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	C4	33	7	3	"2,3,4"	"1,2"	3	2	5			0	0			
46	C	16-Aug	11:04	AK & PTH	JA	zm	46_A	JA_zm	D1	23	11	4	"4,5,6,10"	"1,2"	4	2	0	3	4	1	0			
